osm_type,osm_id,lat,lon,name,amenity,shop,office,building,landuse,tourism,historic
way,1076317454,54.7226495,25.2419897,,parking,,,,,,
way,1080096990,54.6997676,25.2889922,Šv. Kristoforo gimnazija,school,,,,,,
way,1083008837,54.6711557,25.2702162,Mtauto,,car_repair,,yes,,,
way,1085193089,54.752135,25.2663527,,parking,,,,,,
way,1085193090,54.7505108,25.2651301,,parking,,,,,,
way,1085193091,54.7504359,25.2654533,Visorių informacinių technologijų parkas VITP,,,research,commercial,,,
way,1085193092,54.7505969,25.264938,,parking,,,,,,
way,1085857198,54.7079186,25.1742725,IKI Karaliaučius,,supermarket,,retail,,,
way,1086997219,54.7034651,25.3160424,,parking,,,,,,
way,1086997220,54.7036444,25.3162531,,parking,,,,,,
way,1087402856,54.6953586,25.318148,,parking,,,,,,
way,1087564960,54.6053895,25.2642124,Norfa - Salininkai,,supermarket,,supermarket,,,
way,1087709308,54.6926958,25.4125923,Lidl,,supermarket,,yes,,,
way,1087714491,54.6926615,25.411372,,parking,,,,,,
way,1088109822,54.707655,25.2869144,,parking,,,,,,
way,1088109824,54.707532,25.2859532,,parking,,,,,,
way,1088155600,54.7289442,25.2849215,Švč. Mergelės Marijos Sopulingosios koplyčia,place_of_worship,,,chapel,,,
way,1088289627,54.6957229,25.3121697,,parking,,,,,,
way,1090170235,54.6959117,25.3085072,,parking,,,,,,
way,1090178162,54.6893364,25.3204339,,parking,,,,,,
way,1090178166,54.6855,25.3124958,,parking,,,,,,
way,1090700972,54.6628849,25.2429261,,fast_food,,,yes,,,
way,1090702347,54.6632745,25.2411977,,parking,,,,,,
way,1090702348,54.6632388,25.2396986,,parking,,,,,,
way,1090702349,54.6631245,25.2371019,,parking,,,,,,
way,1090708558,54.7064927,25.3174118,,parking,,,,,,
way,1090708559,54.705918,25.3169752,,parking,,,,,,
way,1090708560,54.7065949,25.3170437,,parking,,,,,,
way,1090709220,54.7301104,25.3324317,Lidl,,supermarket,,yes,,,
way,1090709221,54.7304385,25.3325578,,parking,,,,,,
way,1090775915,54.6841941,25.2836059,,parking,,,,,,
way,1090775917,54.681205,25.2888788,Chačapuri,restaurant,,,retail,,,
way,1090775918,54.6812921,25.2889196,Narvesen,,kiosk,,retail,,,
way,1090903483,54.6853469,25.3151261,,parking,,,,,,
way,1090977785,54.6936626,25.3158451,,parking,,,,,,
way,1091142297,54.6852052,25.3234366,Tarptautinė Amerikos mokykla,school,,,,,,
way,1091165470,54.6960362,25.3121269,,parking,,,,,,
way,1091188031,54.6867595,25.3236465,Vaikų darželis Klaužada,kindergarten,,,,,,
way,1091188032,54.6877506,25.3177007,Vaikų lopšelis-darželis „Abadelė“,kindergarten,,,,,,
way,1091198092,54.6964725,25.3106103,,parking,,,,,,
way,1091250563,54.7002797,25.310555,,parking,,,,,,
way,1091526447,54.704648,25.3120782,,parking,,,,,,
way,1091526448,54.7047529,25.3114562,,parking,,,,,,
way,1091526449,54.7048328,25.3110179,,parking,,,,,,
way,1091526629,54.7037864,25.3103574,,parking,,,,,,
way,1091651414,54.6612509,25.1561661,,parking,,,,,,
way,1091657136,54.6930579,25.3056738,,parking,,,,,,
way,1091665086,54.687819,25.2767663,Narvesen,,kiosk,,yes,,,
way,1092101093,54.6882896,25.4209746,,parking,,,,,,
way,1092101094,54.6883224,25.4219628,,parking,,,,,,
way,1092101096,54.687914,25.4211936,,parking,,,,,,
way,1092109399,54.6878368,25.4164292,,parking,,,,,,
way,1092111817,54.6905139,25.4231449,,parking,,,,,,
way,1092118220,54.6882798,25.4273157,,parking,,,,,,
way,1092127205,54.6881412,25.4244304,,parking,,,,,,
way,1092127206,54.6882187,25.4250261,,parking,,,,,,
way,1092157761,54.6995204,25.3171973,,parking,,,,,,
way,1092162095,54.6851861,25.4307502,,parking,,,,,,
way,1092409751,54.7364159,25.2098955,,parking,,,,,,
way,1092409758,54.7366016,25.2106355,PC Pašilaičiai,,mall,,retail,,,
way,1092517131,54.7436558,25.3040027,,parking,,,,,,
way,1092813893,54.7125929,25.1792995,,parking,,,,,,
way,1092813894,54.7118913,25.1784704,,parking,,,,,,
way,1092813896,54.7125674,25.1786431,,parking,,,,,,
way,1092813897,54.7123701,25.1797099,,parking,,,,,,
way,1092813898,54.7119911,25.1796937,,parking,,,,,,
way,1092813899,54.711686,25.1791259,,parking,,,,,,
way,1092813900,54.7115474,25.1789754,,parking,,,,,,
way,1092813923,54.7123993,25.1782014,,parking,,,,,,
way,1092813925,54.7119069,25.1779053,,parking,,,,,,
way,1092813926,54.7116975,25.1775653,,parking,,,,,,
way,1092813927,54.7115728,25.1775523,,parking,,,,,,
way,1092878867,54.7089594,25.1847464,IKI administracinis,,,yes,retail,,,
way,1092878868,54.7090835,25.1841808,,parking,,,,,,
way,1092878869,54.7087868,25.185718,,parking,,,,,,
way,1092882436,54.7115413,25.180168,,parking,,,,,,
way,1092882437,54.7115353,25.1805326,,parking,,,,,,
way,1092882438,54.7115291,25.1809192,,parking,,,,,,
way,1092882439,54.711528,25.1813028,,parking,,,,,,
way,1092882440,54.7115263,25.1816824,,parking,,,,,,
way,1092882441,54.7116697,25.1806319,,parking,,,,,,
way,1092882442,54.7116638,25.1816885,,parking,,,,,,
way,1093039360,54.6666512,25.256051,,parking,,,,,,
way,1093120683,54.7088484,25.3148897,Šv. Roko ligoninė,hospital,,,,,,
way,1093252292,54.6917861,25.2706702,Narvesen,,kiosk,,retail,,,
way,1093351902,54.6986826,25.3001772,,parking,,,,,,
way,1093351903,54.698935,25.2998085,,parking,,,,,,
way,1093396536,54.6706724,25.2829381,Narvesen,,kiosk,,yes,,,
way,1093396537,54.6708574,25.2852835,,parking,,,,,,
way,1093461540,54.6730308,25.2630968,,parking,,,,,,
way,1093533596,54.6742421,25.262244,,parking,,,,,,
way,1093911576,54.7017853,25.3149116,,parking,,,,,,
way,1093911577,54.7019509,25.3155624,,parking,,,,,,
way,1093928869,54.7217407,25.2288788,,parking,,,,,,
way,1094094306,54.6910566,25.2941831,,parking,,,,,,
way,1094094319,54.6909778,25.293293,,parking,,,,,,
way,1094406228,54.7155114,25.295395,,parking,,,,,,
way,1094406229,54.7149304,25.2987158,,parking,,,,,,
way,1094406230,54.7151717,25.2973607,,parking,,,,,,
way,1096906332,54.7166258,25.2455541,,parking,,,,,,
way,1097478989,54.6901948,25.3007492,,parking,,,,,,
way,1098344923,54.7031989,25.2805083,,parking,,,,,,
way,1098774533,54.6201645,25.417027,Aurora dream,,,,yes,,hotel,
way,1099639395,54.6800594,25.4195565,,parking,,,,,,
way,1101022608,54.6729163,25.0885627,Grigiškių meno mokykla,school,,,,,,
way,1101535916,54.6473704,25.1012383,Rimi,,supermarket,,supermarket,,,
way,1102628287,54.6941092,25.2932374,,parking,,,,,,
way,1103144830,54.708787,25.2970285,,parking,,,,,,
way,1103144831,54.7093395,25.2972925,,parking,,,,,,
way,1103181483,54.6525304,25.1539361,Tokvila automobilių centras,,car,,commercial,,,
way,1103364898,54.7002275,25.2838212,,,kiosk,,yes,,,
way,1103364899,54.7003292,25.2840915,,,kiosk,,yes,,,
way,1103364900,54.7002076,25.284062,,,kiosk,,yes,,,
way,1103364901,54.7003088,25.2843262,,,kiosk,,yes,,,
way,1103364902,54.7001881,25.2842965,,,kiosk,,yes,,,
way,1103553019,54.642462,25.2053936,,parking,,,,,,
way,1103553021,54.6421718,25.2053041,Iki,,supermarket,,supermarket,,,
way,1103860409,54.7181072,25.2705568,,parking,,,,,,
way,1106881167,54.7127006,25.1599074,,parking,,,,,,
way,1106881168,54.7126222,25.1596648,Šilas,,supermarket,,supermarket,,,
way,1110272320,54.6549539,25.2978638,,parking,,,,,,
way,1110535487,54.75705,25.2052714,,parking,,,,,,
way,1110726686,54.6062054,25.0625796,Patirčių slėnis Dobrovolė,,,company,yes,,,
way,1110779473,54.7017817,25.2058045,Statyk ir važiuok aikštelė,parking,,,,,,
way,1110779488,54.7021082,25.2077249,,parking,,,,,,
way,1110793957,54.7560996,25.2814238,,parking,,,,,,
way,1110960262,54.7082463,25.2716463,,parking,,,,,,
way,1111121399,54.6431046,25.0800622,,parking,,,,,,
way,1111719249,54.638712,25.0570891,,parking,,,,,,
way,1111737935,54.6810057,25.4119923,Baltic Petroleum,fuel,,,yes,,,
way,1112017318,54.677722,25.3847296,Rimi,,supermarket,,supermarket,,,
way,1112204551,54.6626922,25.3433366,,parking,,,,,,
way,1112204554,54.6628053,25.3443655,,parking,,,,,,
way,1112353705,54.6820924,25.1970137,,parking,,,,,,
way,1113573720,54.7111344,25.1693775,Rimi,,supermarket,,supermarket,,,
way,1113573726,54.7110861,25.1687261,,parking,,,,,,
way,1113588680,54.7069554,25.1609454,,parking,,,,,,
way,1113588681,54.7064698,25.1616625,,parking,,,,,,
way,1113588682,54.705903,25.1616586,,parking,,,,,,
way,1113588683,54.7056911,25.1613357,,parking,,,,,,
way,1113588684,54.7054008,25.1617494,,parking,,,,,,
way,1113588685,54.7052914,25.1619148,,parking,,,,,,
way,1113588686,54.7051584,25.1627491,,parking,,,,,,
way,1113588687,54.7050512,25.1630941,,parking,,,,,,
way,1113588688,54.705785,25.1628737,,parking,,,,,,
way,1113588689,54.7053789,25.1632974,,parking,,,,,,
way,1113588690,54.7058985,25.1630104,,parking,,,,,,
way,1113588691,54.7061573,25.1633948,,parking,,,,,,
way,1113588692,54.7067624,25.1620184,,parking,,,,,,
way,1113588693,54.7061846,25.1637071,,parking,,,,,,
way,1113588694,54.7067998,25.1621441,,parking,,,,,,
way,1113605017,54.7038003,25.1712993,Temis autoservisas,,car_repair,,industrial,,,
way,1113713319,54.7081386,25.1808442,Vilniaus Pilaitės gimnazija,school,,,,,,
way,1114815972,54.7078635,25.1735825,,parking,,,garages,,,
way,1114823862,54.7094675,25.1898836,Dockers Pub Pilaitė,pub,,,retail,,,
way,1114845352,54.6375685,25.2762514,,parking,,,,,,
way,1115464774,54.7018605,25.3098486,,parking,,,,,,
way,1115521179,54.6023418,25.1791932,,parking,,,,,,
way,1115653763,54.6271083,25.1122514,Vilniaus Trakų Vokės gimnazija,school,,,,,,
way,1115952015,54.7205012,25.4118278,Maxima X,,supermarket,,yes,,,
way,1115952016,54.7203519,25.4115047,,parking,,,,,,
way,1115952059,54.7209963,25.4313187,Statybinė mediena,,trade,,yes,,,
way,1116187173,54.7288138,25.3742509,,parking,,,,,,
way,1116187175,54.7286725,25.3764603,,parking,,,,,,
way,1116187176,54.7282488,25.3761778,,parking,,,,,,
way,1116194307,54.7260937,25.4114814,Rimi,,supermarket,,yes,,,
way,1116194312,54.7259741,25.411946,,parking,,,,,,
way,1116496201,54.7096864,25.2216455,,parking,,,,,,
way,1116496202,54.7145722,25.2328871,,parking,,,,,,
way,1116848598,54.7843073,25.1815488,,,,,,industrial,,
way,1116852818,54.7771339,25.1916777,Rimi,,supermarket,,yes,,,
way,1116852825,54.7772824,25.1923237,,parking,,,,,,
way,1116852826,54.7769195,25.1917511,,parking,,,,,,
way,1116852827,54.7775807,25.1916843,,parking,,,,,,
way,1116855560,54.7748141,25.1913735,,,,,,industrial,,
way,1117319511,54.7319248,25.1839533,Rimi,,supermarket,,yes,,,
way,1117319515,54.731671,25.184525,,parking,,,,,,
way,1117319516,54.7321012,25.1843652,,parking,,,,,,
way,1117319517,54.7308304,25.1857406,RVL šeimos sveikatingumo centras,hospital,,,,,,
way,1117323438,54.6285955,25.1288978,,parking,,,,,,
way,1117362070,54.6581693,25.2746688,,parking,,,,,,
way,1117389495,54.7329423,25.1873925,,parking,,,,,,
way,1117389614,54.6594008,25.2789711,,parking,,,,,,
way,1117392841,54.7251271,25.1887969,Vilniaus rajono Zujūnų gimnazija,school,,,,,,
way,1117744080,54.7103293,25.1019505,,,,,,industrial,,
way,1118593697,54.6400439,25.054544,,,,,,industrial,,
way,1118829568,54.6650846,25.3043283,Edler autoservisas,,car_repair,,yes,,,
way,1119230093,54.6420234,25.3526443,A. Lingės įmonės degalinė,fuel,,,yes,,,
way,1120165960,54.780265,25.3417552,Šviesi klinika,clinic,,,yes,,,
way,1122673018,54.6513128,25.4096367,,,,,,industrial,,
way,1122673021,54.6505533,25.4172729,,,,,,industrial,,
way,1122733286,54.7219312,25.2091163,,parking,,,,,,
way,1122888396,54.6063904,25.3849735,Vilniaus r. Skaidiškių mokykla-darželis,school,,,,,,
way,1122892004,54.6067138,25.3829816,Maxima X,,supermarket,,yes,,,
way,1122892008,54.6064204,25.3828375,,parking,,,,,,
way,1122896613,54.6078567,25.3872509,,parking,,,,,,
way,1123099564,54.7059848,25.3112499,,parking,,,,,,
way,1123099566,54.7086559,25.3136523,,parking,,,,,,
way,1123099568,54.707136,25.3200572,,parking,,,,,,
way,1123099570,54.7076679,25.3193191,,parking,,,,,,
way,1123099571,54.7067512,25.3200132,,parking,,,,,,
way,1123156271,54.7048636,25.1982543,,parking,,,,,,
way,1123322863,54.6432012,25.2052706,,parking,,,,,,
way,1123322864,54.6427499,25.2042086,,parking,,,,,,
way,1123322865,54.6433009,25.2039652,,parking,,,,,,
way,1123325873,54.642253,25.2049184,,parking,,,,,,
way,1123597756,54.6601527,25.2602877,,,,,,industrial,,
way,1123601338,54.65456,25.2660992,,,,,,industrial,,
way,1123830144,54.7609262,25.1982644,UAB „Statybiniai polimerai“,,hardware,,yes,,,
way,1123835108,54.7635268,25.1849204,Avižienių vaikų lopšelis - darželis,kindergarten,,,,,,
way,1123841793,54.761767,25.1894211,Vilniaus r. Avižienių gimnazija,school,,,,,,
way,1123843631,54.7640463,25.1966902,Viada,fuel,,,yes,,,
way,1123843640,54.7637929,25.1966426,,parking,,,,,,
way,1123843642,54.763894,25.1973595,,parking,,,,,,
way,1124093281,54.6568825,25.2340526,,parking,,,yes,,,
way,1124141696,54.7049978,25.2113691,,,,,,industrial,,
way,1124215115,54.6970125,25.3809523,,parking,,,,,,
way,1124245726,54.6694509,25.2543382,,parking,,,,,,
way,1124766761,54.6038599,25.3155338,,,,,,industrial,,
way,1125013979,54.7262462,25.3203689,,parking,,,,,,
way,1125013980,54.7262609,25.31925,,parking,,,,,,
way,1125013981,54.7262508,25.3197252,,parking,,,,,,
way,1125013982,54.7261041,25.3208395,,parking,,,,,,
way,1125013983,54.7249525,25.3213284,,parking,,,,,,
way,1125013984,54.7253209,25.3218849,,parking,,,,,,
way,1125149084,54.6305105,25.278781,,parking,,,,,,
way,1125158851,54.6454983,25.2810543,,parking,,,,,,
way,1125362812,54.6627676,25.2594635,,,,,,industrial,,
way,1125362819,54.6631193,25.2631283,,,,,,industrial,,
way,1125366454,54.6694399,25.2509399,Vilniaus Gerosios Vilties progimnazija,school,,,,,,
way,1125416668,54.6608109,25.1902026,,parking,,,,,,
way,1125416669,54.660061,25.1890912,,parking,,,,,,
way,1125635832,54.7228312,25.2886264,,parking,,,,,,
way,1125805356,54.6754741,25.0816151,,,,,,industrial,,
way,1126423599,54.712811,25.346869,Krautuvėlė,,convenience,,yes,,,
way,1126489805,54.7000571,25.2672112,,parking,,,,,,
way,1126631941,54.678653,25.2570798,,parking,,,,,,
way,1126631942,54.6785537,25.2562364,,parking,,,,,,
way,1126669283,54.7134708,25.2760227,Berautus servisas,,car_repair,,commercial,,,
way,1127427714,54.6791394,25.3060561,,parking,,,,,,
way,1127446288,54.6791889,25.3002,,parking,,,,,,
way,1127446289,54.679191,25.301839,,parking,,,,,,
way,1127446290,54.679166,25.304101,,parking,,,,,,
way,1127446291,54.6790814,25.3040301,,parking,,,,,,
way,1127446292,54.6791165,25.3018208,,parking,,,,,,
way,1127898987,54.6791248,25.2930188,,parking,,,,,,
way,1127899006,54.6773187,25.2897185,,parking,,,,,,
way,1127899007,54.6774887,25.2904881,,parking,,,,,,
way,1130670045,54.6782585,25.2894401,Vilniaus jėzuitų gimnazija,school,,,,,,
way,1130670050,54.6832242,25.2828322,,parking,,,,,,
way,1133130823,54.6886446,25.2719651,Caffeine,cafe,,,kiosk,,,
way,1133686105,54.7168333,25.2784087,,parking,,,,,,
way,1133893531,54.6774714,25.2097824,,parking,,,,,,
way,1136381824,54.7527393,25.2675984,BOD inovacijų centras,,,research,yes,,,
way,1136389581,54.75508,25.2583556,Bajorų darželis-lopšelis,kindergarten,,,,residential,,
way,1136397607,54.7577677,25.2655568,,parking,,,,,,
way,1137246507,54.610523,25.0801067,,parking,,,,,,
way,1137789620,54.7365542,25.2131644,,parking,,,,,,
way,1137801968,54.6341547,25.0594685,,parking,,,,,,
way,1137841190,54.7099661,25.3150443,,parking,,,,,,
way,1137851545,54.7059878,25.3218784,,parking,,,,,,
way,1138004477,54.705236,25.3103277,,,kiosk,,kiosk,,,
way,1138104829,54.752112,25.2773375,Santariškių Dievo Gailestingumo koplyčia,place_of_worship,,,chapel,,,
way,1138105834,54.689332,25.2068199,,parking,,,,,,
way,1138105836,54.6891002,25.2075668,,parking,,,,,,
way,1138167249,54.7229655,25.318838,Lietuvos spauda,,kiosk,,yes,,,
way,1138167250,54.722765,25.3189432,Kioskas,,kiosk,,yes,,,
way,1145616907,54.6718077,25.2760566,,parking,,,,,,
way,1146451909,54.696022,25.3983321,,,,,,industrial,,
way,1146922857,54.6776024,25.2687268,Alaus Gurmanai,bar,,,yes,,,
way,1148510984,54.6740663,25.2399202,,parking,,,,,,
way,1149462182,54.6860002,25.2596416,,parking,,,,,,
way,1149462183,54.6860082,25.2605274,,parking,,,,,,
way,1150384287,54.7236375,25.3271092,,parking,,,,,,
way,1151430039,54.715003,25.1386157,,,seafood,,retail,,,
way,1151430041,54.7149118,25.1384959,,parking,,,,,,
way,1151570602,54.7191332,25.1544063,,parking,,,,,,
way,1151570603,54.7197637,25.1541278,,parking,,,,,,
way,1151581540,54.7220059,25.1522077,,parking,,,,,,
way,1153707685,54.7643111,25.2851314,,parking,,,,,,
way,1153707686,54.7642316,25.284509,,parking,,,,,,
way,1153707687,54.7638455,25.2843408,,parking,,,,,,
way,1153707688,54.7631237,25.2860496,,parking,,,,,,
way,1153707689,54.7631341,25.2853032,,parking,,,,,,
way,1153707690,54.7637637,25.2841185,,parking,,,,,,
way,1153707705,54.7622057,25.2851001,,parking,,,,,,
way,1153707706,54.7621894,25.285889,,parking,,,,,,
way,1153707707,54.7621378,25.2867722,,parking,,,,,,
way,1153707708,54.7639564,25.2858037,,parking,,,,,,
way,1153707709,54.7645573,25.2853249,,parking,,,,,,
way,1153707710,54.7647518,25.2848128,,parking,,,,,,
way,1153707711,54.7649195,25.2843635,,parking,,,,,,
way,1153707712,54.7651612,25.2837327,,parking,,,,,,
way,1153707713,54.7649468,25.2836779,,parking,,,,,,
way,1153707714,54.7647368,25.2842979,,parking,,,,,,
way,1153738785,54.7545862,25.2526244,,parking,,,,,,
way,1155184767,54.6474387,25.2715152,uniPark EKO,parking,,,,,,
way,1155731672,54.6813598,25.3126164,,parking,,,,,,
way,1155731673,54.6811536,25.3126649,,parking,,,,,,
way,1155731674,54.6811826,25.3125001,,parking,,,,,,
way,1157622974,54.6593631,25.1624191,Hesburger,fast_food,,,yes,,,
way,1158522711,54.7005697,25.2657052,,parking,,,,,,
way,1160479645,54.7124437,25.2959433,,parking,,,,,,
way,1160742767,54.6792588,25.2769181,,parking,,,,,,
way,1161041911,54.7043463,25.1985403,,parking,,,,,,
way,1163555410,54.6767989,25.2664806,,parking,,,,,,
way,1163929753,54.7040198,25.171468,,parking,,,,,,
way,1164600852,54.6732226,25.2464653,,,kiosk,,retail,,,
way,1164600853,54.6732681,25.2465601,,,kiosk,,retail,,,
way,1167961753,54.6642855,25.1942398,,parking,,,,,,
way,1168443550,54.6547838,25.3036045,,parking,,,,,,
way,1168443560,54.6547597,25.3044485,Lidl,,supermarket,,retail,,,
way,1170971016,54.7392595,25.2151158,,parking,,,,,,
way,1170971017,54.7390791,25.2156524,,parking,,,,,,
way,1171484151,54.6751776,25.2536054,,parking,,,yes,,,
way,1172375324,54.7010499,25.2705999,,,,,,industrial,,
way,1173055914,54.7160591,25.3056701,,fast_food,,,yes,,,
way,1173055915,54.7192388,25.3039662,Parko kebab,fast_food,,,yes,,,
way,1174020545,54.7791267,25.2753943,,parking,,,,,,
way,1174020546,54.7792077,25.2769473,,parking,,,,,,
way,1174227511,54.7158015,25.2488106,,,kiosk,,,,,
way,1174227512,54.7158323,25.2499026,,,kiosk,,,,,
way,1174228269,54.6771935,25.3079957,Markučių gėlių turgelis,,florist,,yes,,,
way,1175120810,54.7425281,25.2220635,,parking,,,,,,
way,1175383749,54.6194042,25.3068664,,parking,,,,,,
way,1175722500,54.7362159,25.218275,,parking,,,,,,
way,1176578726,54.6560227,25.1552923,,,,,,industrial,,
way,1176617698,54.7742119,25.3427098,,,,,,industrial,,
way,1177291615,54.6935503,25.281842,,parking,,,,,,
way,1177756842,54.7134399,25.2362267,,,,,,industrial,,
way,1179986062,54.703699,25.2233684,,,kiosk,,yes,,,
way,1180508206,54.7076814,25.2726478,,parking,,,,,,
way,1181201578,54.6591675,25.1618546,,parking,,,,,,
way,1181641289,54.7126318,25.2154336,Kioskas,,kiosk,,yes,,,
way,1182361260,54.6829566,25.2868158,,parking,,,,,,
way,1183597934,54.7218774,25.2227583,,fast_food,,,yes,,,
way,1183597935,54.721803,25.2227989,Kioskas,,kiosk,,yes,,,
way,1183861592,54.6975427,25.2217704,Lietuvos spauda,,kiosk,,retail,,,
way,1184004942,54.7235146,25.3430633,,parking,,,,,,
way,1184123583,54.6926322,25.2173332,Spauda,,kiosk,,yes,,,
way,1184151960,54.692736,25.2161695,Gėlės,,florist,,yes,,,
way,1184389812,54.6928638,25.2139435,Lietuvos spauda,,kiosk,,yes,,,
way,1185213310,54.6779403,25.2580722,,parking,,,,,,
way,1185610462,54.668758,25.2090117,,parking,,,,,,
way,1186146957,54.7347896,25.2562155,,parking,,,,,,
way,1188933618,54.6688406,25.0971377,,parking,,,,,,
way,1189372093,54.6387255,25.3577167,Nemėžio Šv. Rapolo Kalinausko gimnazija,school,,,,,,
way,1189373724,54.6378756,25.3558959,Simonos kebabai,fast_food,,,yes,,,
way,1189377043,54.6372472,25.3552276,Mėsos parduotuvė,,butcher,,yes,,,
way,1190226137,54.6738182,25.2993357,,parking,,,,,,
way,1192692578,54.7283589,25.3233948,,parking,,,,,,
way,1192698707,54.7583456,25.2192194,,parking,,,,,,
way,1192698708,54.758574,25.2184843,Rimi,,supermarket,,yes,,,
way,1193019107,54.6954844,25.2509346,,parking,,,,,,
way,1194908404,54.7536628,25.4114847,Experimentica,,,research,industrial,,,
way,1194908406,54.7541088,25.4119297,,parking,,,,,,
way,1194908407,54.7538683,25.4114449,,parking,,,,,,
way,1194914407,54.7365333,25.2300238,Melga,,car_repair,,industrial,,,
way,1194926104,54.7135167,25.1609244,,parking,,,,,,
way,1195037235,54.7091592,25.1656782,,parking,,,,,,
way,1196599465,54.6772307,25.2800192,,parking,,,,,,
way,1196599466,54.6784459,25.276945,,parking,,,,,,
way,1198787246,54.7210715,25.2145792,,parking,,,,,,
way,1199529536,54.7063036,25.2726758,,parking,,,,,,
way,1199694666,54.7223281,25.1907309,Norfa,,supermarket,,yes,,,
way,1199722855,54.7708475,25.0944511,,,,,,industrial,,
way,1200156045,54.7964963,25.13199,,,,,,industrial,,
way,1200878797,54.6640758,25.1922894,,parking,,,,,,
way,1200878798,54.6639193,25.1913527,,parking,,,,,,
way,1200878799,54.6638578,25.1904206,,parking,,,,,,
way,1200878801,54.6638347,25.1893759,,parking,,,,,,
way,1200878802,54.6630536,25.191122,,parking,,,,,,
way,1200878803,54.6629375,25.1901678,,parking,,,,,,
way,1200878804,54.6630102,25.189253,,parking,,,,,,
way,1200947348,54.7103486,25.1886396,,parking,,,,,,
way,1202726208,54.6472557,25.2769449,,parking,,,,,,
way,1203471850,54.6466993,25.2766167,,parking,,,,,,
way,1203471853,54.6471749,25.2765542,,parking,,,,,,
way,1203540235,54.7320434,25.2473935,KFC,fast_food,,,retail,,,
way,1206576026,54.7182148,25.3073167,,parking,,,,,,
way,1206576211,54.7187657,25.3078505,,parking,,,,,,
way,1206612204,54.7190453,25.3079853,,parking,,,,,,
way,1206616666,54.7177906,25.3073107,,parking,,,,,,
way,1206878453,54.7189813,25.3041027,Lietuvos spauda,,kiosk,,yes,,,
way,1207008141,54.7184639,25.3087747,,parking,,,,,,
way,1207160609,54.7172271,25.3086521,,parking,,,,,,
way,1207186395,54.7219581,25.3065828,,parking,,,,,,
way,1208234358,54.6446822,25.1981487,,parking,,,,,,
way,1209939923,54.7269537,25.2192785,,parking,,,garages,,,
way,1209939924,54.7262305,25.2197644,,parking,,,garages,,,
way,1209939925,54.7255224,25.2203357,,parking,,,garages,,,
way,1209939926,54.7278136,25.2190865,,parking,,,garages,,,
way,1209941889,54.7247414,25.2237893,Vilniaus arkivyskupijos Šv. Jono Pauliaus II Parapija Darželis – Mokykla,school,,,,,,
way,1210966417,54.6832254,25.448952,,,,,,industrial,,
way,1213636922,54.7386732,25.2553522,,parking,,,,,,
way,1215639045,54.726391,25.3068314,,parking,,,,,,
way,1216035737,54.6486942,25.1006647,Bon Pizza,restaurant,,,yes,,,
way,1216164857,54.6438428,25.0644373,,,,,,industrial,,
way,1217680171,54.7167302,25.289429,,parking,,,,,,
way,1224707891,54.7685504,25.1951749,,parking,,,,,,
way,1224707897,54.7637843,25.194234,,parking,,,,,,
way,1224814867,54.7012434,25.214639,,parking,,,,,,
way,1224814868,54.7010408,25.2137449,,parking,,,,,,
way,1225409883,54.7314848,25.2908821,,parking,,,,,,
way,1225409885,54.6911398,25.2462756,,parking,,,,,,
way,1225409886,54.6914051,25.2461909,,parking,,,,,,
way,1225454986,54.7433205,25.2702933,,parking,,,,,,
way,1225454998,54.7436551,25.2719644,,parking,,,,,,
way,1225455005,54.727665,25.281041,,parking,,,,,,
way,1225455068,54.7458862,25.2774779,,parking,,,,,,
way,1225455069,54.7452629,25.27782,,parking,,,,,,
way,1225455070,54.7451188,25.2771344,,parking,,,,,,
way,1225455071,54.743734,25.2677239,,parking,,,,,,
way,1225455073,54.7420812,25.266189,,parking,,,,,,
way,1225455088,54.7235988,25.3107331,,parking,,,,,,
way,1225610985,54.6052722,25.3280448,,,,,,industrial,,
way,1225621503,54.7354123,25.2453457,,parking,,,,,,
way,1225621504,54.7398351,25.2375281,,parking,,,,,,
way,1225621505,54.7403923,25.2391196,,parking,,,,,,
way,1225621506,54.7395944,25.2380968,,parking,,,,,,
way,1225621507,54.7390431,25.2390353,,parking,,,,,,
way,1225621509,54.7389084,25.2409755,,parking,,,,,,
way,1225621512,54.7394806,25.2396173,,parking,,,,,,
way,1225621513,54.739832,25.2402611,,parking,,,,,,
way,1225621518,54.7407953,25.2385356,,parking,,,,,,
way,1225621519,54.7407078,25.2372121,,parking,,,,,,
way,1225621520,54.7413194,25.2380786,,parking,,,,,,
way,1225714471,54.7078541,25.2070024,Melga,,car_repair,,industrial,,,
way,1225844426,54.6091078,25.3103001,,,,,,industrial,,
way,1225870103,54.6715797,25.2659261,,parking,,,,,,
way,1225870110,54.6655244,25.2478249,,parking,,,,,,
way,1225870111,54.6657859,25.2495171,,parking,,,,,,
way,1225925720,54.7074476,25.3105373,,parking,,,,,,
way,1226134651,54.6045735,25.2599872,Lidl,,supermarket,,supermarket,,,
way,1226197666,54.6503267,25.2696712,,parking,,,,,,
way,1226197669,54.6452786,25.2664421,,parking,,,,,,
way,1226197690,54.6487136,25.273637,,parking,,,,,,
way,1226197691,54.6500331,25.2733848,,parking,,,,,,
way,1226197692,54.6499469,25.2734301,,parking,,,,,,
way,1226197694,54.6508743,25.2731517,,parking,,,,,,
way,1226197740,54.6404138,25.2770363,,parking,,,,,,
way,1226678590,54.7265668,25.0880309,,,,,,industrial,,
way,1227191524,54.6871304,25.4313534,,parking,,,,,,
