osm_type,osm_id,lat,lon,poi_type,functional_group,name,seniunija,seniunija_nr,cluster
way,93394107,54.7114638,25.2959308,amenity:parking,transport,,Žirmūnai,2.0,71
way,93517614,54.6698507,25.1010267,amenity:parking,transport,,Grigiškės,21.0,4
way,93517625,54.6740023,25.0745782,shop:car_repair,retail,,Grigiškės,21.0,-1
way,93787665,54.7627613,25.1861965,shop:supermarket,retail,IKI Avižieniai,,,16
way,93894258,54.7887422,25.0803752,building:yes,other,Vilnoja,,,-1
way,94245155,54.6548929,25.1477325,shop:car,retail,Veho,Paneriai,20.0,31
way,95018034,54.7208615,25.284788,amenity:fuel,transport,Alauša,Verkiai,1.0,71
way,95145403,54.7158067,25.2927518,amenity:parking,transport,,Žirmūnai,2.0,71
way,95145406,54.7146333,25.2929634,amenity:parking,transport,,Žirmūnai,2.0,71
way,96581304,54.7416817,25.2229868,shop:car,retail,KIA motors,Pašilaičiai,7.0,72
way,96581312,54.742631,25.2232848,amenity:cafe,leisure,Žalias Mėnulis,Fabijoniškės,4.0,72
way,96581345,54.7399039,25.2246527,shop:mall,retail,Domus Pro,Pašilaičiai,7.0,72
way,96855057,54.713702,25.2386934,shop:supermarket,retail,IKI Buivydiškės,Šeškinė,5.0,149
way,96855076,54.7135877,25.2383333,amenity:parking,transport,,Šeškinė,5.0,149
way,96867878,54.7212909,25.2886081,shop:supermarket,retail,Norfa,Žirmūnai,2.0,187
way,96867880,54.7235743,25.2812713,amenity:parking,transport,,Verkiai,1.0,71
way,97850428,54.7020755,25.2909139,office:yes,work,Tuskulėnų verslo centras,Žirmūnai,2.0,69
way,98284118,54.7289929,25.238042,shop:car,retail,Inchcape Vilnius,Pašilaičiai,7.0,68
way,98385410,54.7083103,25.317326,amenity:parking,transport,,Antakalnis,13.0,75
way,98385412,54.7106033,25.319075,amenity:parking,transport,,Antakalnis,13.0,75
way,98385415,54.7112714,25.3153156,amenity:parking,transport,,Antakalnis,13.0,75
way,98385416,54.7111103,25.3168546,amenity:parking,transport,,Antakalnis,13.0,75
way,98385418,54.7085087,25.3153969,amenity:parking,transport,,Antakalnis,13.0,75
way,98391990,54.7106979,25.3167327,amenity:parking,transport,,Antakalnis,13.0,75
way,98417848,54.7179716,25.2566799,amenity:parking,transport,,Šeškinė,5.0,178
way,98417858,54.7177789,25.2580719,amenity:parking,transport,,Šeškinė,5.0,178
way,98417906,54.7182021,25.2570267,amenity:parking,transport,,Šeškinė,5.0,178
way,98428249,54.7091771,25.317162,amenity:parking,transport,,Antakalnis,13.0,75
way,98690136,54.7053775,25.2835777,amenity:parking,transport,,Šnipiškės,3.0,69
way,100052507,54.673382,25.2145875,shop:kiosk,retail,Lietuvos spauda,Lazdynai,11.0,81
way,100674661,54.7197321,25.2994529,building:retail,other,Impuls Plius,Žirmūnai,2.0,71
way,100674662,54.7195335,25.2993423,amenity:parking,transport,,Žirmūnai,2.0,71
way,101419802,54.6425554,25.2059103,shop:car_repair,retail,AutoLiga,Vilkpėdė,18.0,33
way,101510341,54.7028361,25.2639154,amenity:fuel,transport,Circle K „Šeškinės kalnas II“,Šeškinė,5.0,-1
way,103703237,54.7007696,25.4107524,shop:supermarket,retail,Rimi,Naujoji Vilnia,14.0,15
way,103894297,54.6748798,25.3194587,shop:supermarket,retail,Maxima,Rasos,15.0,-1
way,104028057,54.6793409,25.2178373,shop:supermarket,retail,IKI Cento Ąžuolas,Lazdynai,11.0,-1
way,104032564,54.6769853,25.2060967,amenity:kindergarten,education,Vilniaus lopšelis-darželis „Riešutėlis“,Lazdynai,11.0,96
way,104053027,54.6739149,25.2133688,shop:supermarket,retail,Rimi,Lazdynai,11.0,81
way,104204201,54.6689238,25.2082001,amenity:parking,transport,,Lazdynai,11.0,-1
way,104514543,54.6478439,25.3022014,amenity:parking,transport,,Naujininkai,19.0,9
way,104595928,54.6728103,25.1979479,amenity:fast_food,leisure,Hesburger,Lazdynai,11.0,-1
way,104718776,54.6744548,25.192016,amenity:kindergarten,education,Darželis „Dvaraka“,Lazdynai,11.0,-1
way,104821469,54.6857516,25.2065864,amenity:parking,transport,Saugoma aikštelė,Karoliniškės,10.0,140
way,105030417,54.707217,25.1891446,amenity:parking,transport,,Pilaitė,12.0,2
way,105154049,54.7228595,25.3184517,amenity:cafe,leisure,Trolina,Antakalnis,13.0,146
way,105277243,54.7033676,25.2907038,shop:supermarket,retail,Maxima X,Žirmūnai,2.0,69
way,105345046,54.6872761,25.2656145,amenity:school,education,Vilniaus komunalinių paslaugų mokykla,Naujamiestis,17.0,67
way,105345050,54.6858546,25.2662402,office:government,work,Žemės ūkio informacijos ir kaimo verslo centras,Naujamiestis,17.0,67
way,105355753,54.6999838,25.3045179,amenity:parking,transport,,Žirmūnai,2.0,-1
way,105360767,54.6879287,25.2610682,amenity:parking,transport,,Naujamiestis,17.0,67
way,105366086,54.6901734,25.2664634,office:research,work,Lietuvos istorijos institutas,Naujamiestis,17.0,67
way,105370212,54.6917273,25.2649573,office:government,work,Lietuvos Respublikos vyriausioji rinkimų komisija,Naujamiestis,17.0,67
way,105552829,54.6879871,25.2474403,office:diplomatic,work,Čekijos Respublikos ambasada,Žvėrynas,6.0,-1
way,105732808,54.7007021,25.2436149,office:diplomatic,work,Moldovos Respublikos ambasada,Žvėrynas,6.0,168
way,105732812,54.7000185,25.2445039,shop:convenience,retail,Express Market,Žvėrynas,6.0,168
way,105755618,54.6082909,25.0842253,amenity:parking,transport,,Paneriai,20.0,-1
way,105854007,54.7032035,25.2574478,amenity:fuel,transport,Ecoil,Žvėrynas,6.0,80
way,105854014,54.6997082,25.2541631,shop:alcohol,retail,Vyno klubas,Žvėrynas,6.0,80
way,105867763,54.698389,25.2569776,office:government,work,Policijos departamentas prie VRM,Žvėrynas,6.0,80
way,105867768,54.698377,25.2578348,amenity:parking,transport,,Žvėrynas,6.0,80
way,105867772,54.6983722,25.2468375,amenity:parking,transport,,Žvėrynas,6.0,80
way,105906249,54.6936516,25.2757606,amenity:parking,transport,,Šnipiškės,3.0,69
way,105906255,54.6978812,25.2652023,amenity:parking,transport,,Šnipiškės,3.0,69
way,105906281,54.6946335,25.2740986,amenity:parking,transport,,Šnipiškės,3.0,69
way,106222475,54.7034151,25.2821467,amenity:parking,transport,,Šnipiškės,3.0,69
way,107065988,54.7219237,25.3020257,amenity:parking,transport,,Žirmūnai,2.0,-1
way,107073222,54.7146669,25.3048243,amenity:parking,transport,,Žirmūnai,2.0,71
way,107079408,54.6944705,25.2974586,office:lawyer,work,Lietuvos advokatūra,Žirmūnai,2.0,132
way,107183826,54.7117233,25.2929368,shop:convenience,retail,Aibė,Žirmūnai,2.0,71
way,107205805,54.7019693,25.2890228,shop:supermarket,retail,Maxima XX,Žirmūnai,2.0,69
way,107212387,54.7117851,25.2914182,shop:car_repair,retail,Autovisata,Žirmūnai,2.0,71
way,107218600,54.7223518,25.2979369,shop:convenience,retail,IKI Žirmūnai,Žirmūnai,2.0,82
way,107288985,54.7078108,25.3039298,amenity:parking,transport,,Žirmūnai,2.0,71
way,107289015,54.7067331,25.304138,amenity:fuel,transport,Neste Minties,Žirmūnai,2.0,71
way,107478050,54.6810809,25.2985332,amenity:parking,transport,,Senamiestis,16.0,67
way,107605807,54.6823872,25.3099697,amenity:clinic,healthcare,MediCa,Senamiestis,16.0,159
way,107605838,54.6824811,25.3093995,shop:supermarket,retail,Express Market,Senamiestis,16.0,159
way,108352963,54.7159224,25.2462936,shop:kiosk,retail,,Šeškinė,5.0,98
way,108575142,54.6820422,25.2927628,amenity:parking,transport,,Senamiestis,16.0,67
way,108576303,54.6927594,25.304417,amenity:parking,transport,,Senamiestis,16.0,104
way,108576304,54.692071,25.305296,amenity:parking,transport,,Antakalnis,13.0,104
way,108596149,54.7030857,25.2198655,amenity:parking,transport,,Viršuliškės,9.0,94
way,108656800,54.7094571,25.2195983,amenity:parking,transport,,Viršuliškės,9.0,99
way,108656810,54.7085876,25.2234036,amenity:parking,transport,,Viršuliškės,9.0,99
way,108660612,54.71219,25.2155663,amenity:parking,transport,,Justiniškės,8.0,-1
way,108662349,54.7250174,25.2219437,amenity:parking,transport,,Pašilaičiai,7.0,147
way,108666587,54.7069543,25.2236342,amenity:parking,transport,401 Garažų bendrija,Viršuliškės,9.0,99
way,108813347,54.7092875,25.261925,amenity:parking,transport,,Šeškinė,5.0,70
way,108909289,54.7028874,25.2625577,amenity:parking,transport,,Šeškinė,5.0,-1
way,108909292,54.7031738,25.2594831,shop:car_repair,retail,Melga,Šeškinė,5.0,80
way,108909296,54.7038974,25.2691556,shop:car,retail,Tokvila,Šnipiškės,3.0,69
way,108912053,54.7022479,25.2746796,office:government,work,Lietuvos hidrometeorologijos tarnyba,Šnipiškės,3.0,69
way,108963590,54.705353,25.2189215,amenity:kindergarten,education,Vilniaus lopšelis-darželis „Jurginėlis“,Viršuliškės,9.0,195
way,108976571,54.7080764,25.1876562,amenity:parking,transport,,Pilaitė,12.0,2
way,109093339,54.7082389,25.2141689,amenity:parking,transport,,Justiniškės,8.0,179
way,109190234,54.7098929,25.3053205,amenity:parking,transport,,Žirmūnai,2.0,71
way,109190251,54.7094986,25.305281,amenity:parking,transport,,Žirmūnai,2.0,71
way,109190534,54.6694816,25.2066061,amenity:parking,transport,,Lazdynai,11.0,-1
way,109191110,54.6681445,25.2159112,amenity:parking,transport,,Lazdynai,11.0,114
way,109261565,54.7315629,25.2590197,office:government,work,Valstybinė teismo medicinos tarnyba,Fabijoniškės,4.0,-1
way,109261572,54.7319375,25.2597173,amenity:parking,transport,,Fabijoniškės,4.0,-1
way,109579330,54.6376428,25.3699796,building:yes,other,Nemėžio dvaro rūmai,,,-1
way,109579332,54.6361306,25.3692475,landuse:industrial,work,UAB Pakmarkas,,,-1
way,109579333,54.635823,25.3693853,office:company,work,UAB Pakmarkas,,,-1
way,109652994,54.7840761,25.2766052,office:company,work,Arginta įmonių grupės ofisas,Verkiai,1.0,7
way,110022851,54.6888774,25.2941819,building:yes,other,Buvusi areštinė,Senamiestis,16.0,-1
way,110022864,54.692379,25.28109,amenity:parking,transport,,Šnipiškės,3.0,69
way,110022872,54.6894655,25.2958603,building:yes,other,Istorijų namai,Senamiestis,16.0,-1
way,110022879,54.6904165,25.2959747,amenity:parking,transport,,Senamiestis,16.0,105
way,110034688,54.6435492,25.3699918,amenity:parking,transport,,,,-1
way,110080495,54.671321,25.0975503,amenity:parking,transport,,Grigiškės,21.0,4
way,110495720,54.7163081,25.2823263,amenity:parking,transport,,Verkiai,1.0,71
way,110495732,54.7148462,25.2781346,amenity:parking,transport,,Verkiai,1.0,71
way,110495760,54.7154386,25.2775901,amenity:parking,transport,,Verkiai,1.0,71
way,110495763,54.7137692,25.2783428,amenity:parking,transport,,Verkiai,1.0,71
way,111455952,54.7662625,25.197634,amenity:parking,transport,,,,30
way,111455961,54.7724834,25.1925977,shop:car,retail,BRC autocentras,,,30
way,111763751,54.6849747,25.2909981,amenity:parking,transport,,Senamiestis,16.0,67
way,111765516,54.6837908,25.2939754,amenity:university,education,Vilniaus dailės akademija,Senamiestis,16.0,67
way,111866535,54.6781095,25.2868959,amenity:townhall,work,Vilniaus Rotušė,Senamiestis,16.0,67
way,112045115,54.6857582,25.2834864,amenity:theatre,leisure,Lietuvos nacionalinis dramos teatras,Senamiestis,16.0,67
way,112185057,54.6847568,25.2845047,amenity:restaurant,leisure,Žalias namas,Senamiestis,16.0,67
way,112185466,54.6859585,25.2808707,office:company,work,Lietuvos rytas,Senamiestis,16.0,67
way,112187504,54.6871629,25.2809233,shop:kiosk,retail,Narvesen,Senamiestis,16.0,67
way,112381897,54.6815316,25.2846712,building:yes,other,Apia,Senamiestis,16.0,67
way,112386499,54.6818282,25.2811077,amenity:place_of_worship,religion,Šv. Kotrynos bažnyčia,Senamiestis,16.0,67
way,112500528,54.6806677,25.2865818,office:diplomatic,work,Rumunijos ambasada,Senamiestis,16.0,67
way,112509569,54.6790469,25.2928242,amenity:parking,transport,,Senamiestis,16.0,67
way,112631256,54.6764003,25.2887658,amenity:restaurant,leisure,Etno dvaras,Senamiestis,16.0,67
way,112712980,54.6977607,25.298107,amenity:parking,transport,,Žirmūnai,2.0,86
way,112743089,54.6753516,25.2896274,building:yes,other,Domus Maria,Senamiestis,16.0,67
way,112743094,54.6758968,25.288943,building:yes,other,Europa Royale Vilnius,Senamiestis,16.0,67
way,112746030,54.6743484,25.2895545,amenity:place_of_worship,religion,Aušros Vartai,Senamiestis,16.0,67
way,112746040,54.67629,25.2877343,amenity:theatre,leisure,Lietuvos nacionalinė filharmonija,Senamiestis,16.0,67
way,112746080,54.6752252,25.2882968,amenity:place_of_worship,religion,Švč. Trejybės Graikų apeigų katalikų bažnyčia,Senamiestis,16.0,67
way,112865439,54.6742755,25.28801,building:yes,other,Moon Garden,Senamiestis,16.0,67
way,112865445,54.6757544,25.2867506,amenity:university,education,ISM vadybos ir ekonomikos universtitetas,Senamiestis,16.0,67
way,112892333,54.6791161,25.2828344,amenity:place_of_worship,religion,Vilniaus evangelikų liuteronų bažnyčia,Senamiestis,16.0,67
way,112958867,54.6771907,25.2772386,building:yes,other,Samuelio Bako muziejus,Senamiestis,16.0,67
way,113525041,54.6915283,25.2855254,amenity:place_of_worship,religion,Šv. Vardano armėnų apaštališkoji bažnyčia,Šnipiškės,3.0,69
way,113547698,54.7243316,25.3362058,amenity:parking,transport,,Antakalnis,13.0,155
way,114024485,54.6985468,25.2842286,amenity:parking,transport,,Šnipiškės,3.0,69
way,114033130,54.7285163,25.2976379,amenity:parking,transport,,Žirmūnai,2.0,-1
way,114548299,54.6889198,25.3682763,amenity:parking,transport,,Naujoji Vilnia,14.0,-1
way,114686603,54.6440345,25.3004238,building:yes,other,Runmis,Naujininkai,19.0,9
way,114980378,54.6448022,25.1825819,office:company,work,Litilit,Paneriai,20.0,54
way,114980382,54.644287,25.181941,office:company,work,Ekspla,Paneriai,20.0,54
way,114980385,54.6410403,25.1841354,amenity:fuel,transport,EMSI,Paneriai,20.0,54
way,115915506,54.6722425,25.2687387,shop:tyres,retail,Vianor,Naujamiestis,17.0,67
way,116540653,54.7503465,25.2155951,shop:car,retail,Mototoja,Fabijoniškės,4.0,-1
way,116758993,54.6702579,25.0960569,amenity:place_of_worship,religion,Grigiškių Šventosios Dvasios koplyčia,Grigiškės,21.0,4
way,116987888,54.6865344,25.2751015,amenity:parking,transport,,Naujamiestis,17.0,67
way,116987891,54.6861502,25.275056,amenity:parking,transport,,Naujamiestis,17.0,67
way,117005375,54.6838522,25.0535814,amenity:fast_food,leisure,,,,42
way,117005379,54.6840345,25.0537315,amenity:parking,transport,,,,42
way,117005384,54.6845328,25.0541182,amenity:parking,transport,,,,42
way,117005386,54.6845084,25.0536968,amenity:restaurant,leisure,Tvirtovė prie Didžiulio,,,42
way,117005393,54.6847958,25.0536816,amenity:parking,transport,,,,42
way,117534375,54.7314457,25.3010277,building:yes,other,Park Villa,Antakalnis,13.0,60
way,117871721,54.6936239,25.2783871,amenity:college,education,Vilniaus STEAM centras,Šnipiškės,3.0,69
way,117914072,54.6455411,25.1443546,amenity:parking,transport,,Paneriai,20.0,11
way,117914073,54.6460165,25.1443743,amenity:parking,transport,,Paneriai,20.0,11
way,117914075,54.6479871,25.1394016,landuse:industrial,work,„Fegda“ asfaltbetonio gamykla,Paneriai,20.0,11
way,119443304,54.7074879,25.2955606,amenity:parking,transport,,Žirmūnai,2.0,71
way,121481551,54.6628951,25.2376648,shop:security,retail,Saugima,Vilkpėdė,18.0,-1
way,121749852,54.7097476,25.1884067,shop:supermarket,retail,Maxima XX,Pilaitė,12.0,2
way,121854116,54.7069653,25.202051,office:government,work,Lietuvos Respublikos valstybės saugumo departamentas,Pilaitė,12.0,-1
way,121855953,54.6648512,25.1637948,shop:gas,retail,Gaschema,Paneriai,20.0,12
way,122003141,54.7051002,25.1774095,amenity:parking,transport,,Pilaitė,12.0,2
way,122031355,54.7060289,25.1787232,amenity:parking,transport,,Pilaitė,12.0,2
way,122032356,54.7109938,25.1868229,amenity:parking,transport,,Pilaitė,12.0,2
way,122038828,54.7096518,25.1885328,amenity:parking,transport,,Pilaitė,12.0,2
way,122040446,54.7031568,25.1806821,amenity:school,education,Vilniaus Vydūno progimnazija,Pilaitė,12.0,2
way,122040449,54.7059414,25.180756,amenity:school,education,Vilniaus Martyno Mažvydo progimnazija,Pilaitė,12.0,2
way,122444757,54.7094669,25.1774336,amenity:parking,transport,,Pilaitė,12.0,2
way,122494488,54.6834286,25.2641369,amenity:parking,transport,,Naujamiestis,17.0,67
way,122574855,54.6828755,25.1971811,shop:car_repair,retail,Autoservisas,Karoliniškės,10.0,-1
way,122576039,54.6525781,25.1458141,landuse:industrial,work,,Paneriai,20.0,31
way,122576051,54.6522154,25.1518766,landuse:industrial,work,,Paneriai,20.0,31
way,122748571,54.709777,25.1873812,amenity:parking,transport,,Pilaitė,12.0,2
way,122817164,54.7505018,25.2948243,office:yes,work,Pavilnių ir Verkių regioninių parkų direkcija,Verkiai,1.0,-1
way,122842178,54.7043795,25.2830571,amenity:parking,transport,,Šnipiškės,3.0,69
way,122842186,54.7043774,25.279071,amenity:parking,transport,,Šnipiškės,3.0,69
way,122849788,54.7063927,25.2707612,office:government,work,LR ginklų fondas prie VRM,Šnipiškės,3.0,143
way,122918693,54.7385448,25.2728382,amenity:parking,transport,,Verkiai,1.0,88
way,123709378,54.6673528,25.1738433,amenity:fuel,transport,Viada,Paneriai,20.0,38
way,123803759,54.6691757,25.0961876,shop:supermarket,retail,Iki,Grigiškės,21.0,4
way,123803761,54.6690777,25.0966945,shop:kiosk,retail,Lietuvos spauda,Grigiškės,21.0,4
way,123803762,54.6692428,25.0957072,shop:pet,retail,Zoobazė,Grigiškės,21.0,4
way,123803769,54.6693618,25.0959281,shop:butcher,retail,Mėsos gaminiai,Grigiškės,21.0,4
way,124317759,54.702735,25.2522654,landuse:industrial,work,Žvėryno TP,Žvėrynas,6.0,-1
way,124485595,54.6920365,25.2143294,amenity:parking,transport,,Karoliniškės,10.0,73
way,124485604,54.7034599,25.2257411,shop:bicycle,retail,Woods Roots Cycles Vilnius,Viršuliškės,9.0,94
way,124485617,54.7016901,25.2219239,amenity:parking,transport,,Viršuliškės,9.0,94
way,124485622,54.703773,25.2253964,amenity:fast_food,leisure,Double Pizza,Viršuliškės,9.0,94
way,124492223,54.6977292,25.2226002,amenity:parking,transport,,Karoliniškės,10.0,95
way,124492266,54.6971677,25.2213634,amenity:parking,transport,,Karoliniškės,10.0,95
way,124738004,54.7166092,25.2302103,amenity:parking,transport,,Justiniškės,8.0,76
way,124738012,54.7157122,25.2284265,amenity:fast_food,leisure,Hesburger,Viršuliškės,9.0,76
way,124842166,54.7055771,25.2361347,amenity:parking,transport,,Viršuliškės,9.0,161
way,124842167,54.7091631,25.2350017,amenity:parking,transport,,Viršuliškės,9.0,-1
way,124842168,54.7088301,25.2362291,amenity:parking,transport,,Viršuliškės,9.0,-1
way,124842170,54.7089139,25.2353831,amenity:parking,transport,,Viršuliškės,9.0,-1
way,124893356,54.6978045,25.2667291,amenity:parking,transport,,Šnipiškės,3.0,69
way,124975648,54.677342,25.2263189,amenity:parking,transport,,Lazdynai,11.0,-1
way,124990296,54.718277,25.2234697,amenity:parking,transport,,Justiniškės,8.0,126
way,125239885,54.7433723,25.2763882,amenity:parking,transport,,Verkiai,1.0,84
way,125286787,54.700114,25.2217567,amenity:parking,transport,,Viršuliškės,9.0,94
way,125286790,54.7004982,25.2216653,amenity:parking,transport,,Viršuliškės,9.0,94
way,125337200,54.7123136,25.2516543,amenity:parking,transport,,Šeškinė,5.0,-1
way,125337226,54.7139242,25.2520533,amenity:parking,transport,,Šeškinė,5.0,98
way,125337231,54.7134724,25.2557748,amenity:parking,transport,,Šeškinė,5.0,-1
way,125342668,54.7152217,25.250825,amenity:parking,transport,,Šeškinė,5.0,98
way,125418783,54.7527994,25.2822108,amenity:clinic,healthcare,Meliva (Kardiolitos klinikos),Verkiai,1.0,29
way,125438942,54.6827196,25.2138705,amenity:parking,transport,,Lazdynai,11.0,85
way,125438952,54.6880793,25.2169668,amenity:parking,transport,,Karoliniškės,10.0,180
way,125438974,54.6832156,25.2120381,amenity:parking,transport,,Lazdynai,11.0,85
way,125481837,54.6908083,25.2152685,amenity:parking,transport,,Karoliniškės,10.0,-1
way,125597734,54.6708349,25.2842312,amenity:parking,transport,,Naujamiestis,17.0,67
way,125597736,54.6706124,25.2835154,amenity:parking,transport,,Naujamiestis,17.0,67
way,125626292,54.6850307,25.2052615,amenity:parking,transport,,Karoliniškės,10.0,140
way,125674213,54.7566788,25.2792374,amenity:hospital,healthcare,"Respublikinė tuberkuliozės ir infekcinių ligų universitetinė ligoninė, Santariškių stacionaras",Verkiai,1.0,29
way,125676082,54.7514091,25.2663978,amenity:fuel,transport,Circle K,Verkiai,1.0,17
way,125676090,54.7512845,25.2625405,amenity:parking,transport,,Verkiai,1.0,17
way,125676092,54.7531388,25.2642601,office:research,work,Biochemijos institutas,Verkiai,1.0,17
way,125676097,54.7524825,25.2610251,office:research,work,Chemijos instituto eksperimentinė bazė,Verkiai,1.0,17
way,125676106,54.7536433,25.2635591,amenity:parking,transport,,Verkiai,1.0,17
way,125676114,54.7537664,25.2626863,amenity:parking,transport,,Verkiai,1.0,17
way,125685977,54.7470206,25.2938766,amenity:parking,transport,,Verkiai,1.0,-1
way,125692885,54.7515441,25.2960967,amenity:parking,transport,,Verkiai,1.0,-1
way,125693777,54.7607643,25.2835572,shop:supermarket,retail,IKI Santariškės,Verkiai,1.0,49
way,125693779,54.7607606,25.2831139,amenity:parking,transport,,Verkiai,1.0,49
way,125934524,54.7055852,25.2209057,amenity:kindergarten,education,Vilniaus lopšelis-darželis „Zylutė“,Viršuliškės,9.0,195
way,125934539,54.7041526,25.2222433,amenity:parking,transport,400 Garažų bendrija,Viršuliškės,9.0,94
way,125934549,54.7047565,25.2246116,amenity:parking,transport,402 Garažų bendrija,Viršuliškės,9.0,94
way,126026848,54.7052973,25.2385231,shop:funeral_directors,retail,Laidojimo namai „Nutrūkusi styga“,Šeškinė,5.0,-1
way,126176918,54.7190037,25.2157333,shop:supermarket,retail,IKI Rygos,Justiniškės,8.0,145
way,126179681,54.7171294,25.2227223,amenity:parking,transport,,Justiniškės,8.0,126
way,126179685,54.7175956,25.222882,shop:supermarket,retail,Norfa XL,Justiniškės,8.0,126
way,126214350,54.7420052,25.2331567,amenity:parking,transport,,Fabijoniškės,4.0,-1
way,126341181,54.7160694,25.2199848,amenity:parking,transport,,Justiniškės,8.0,-1
way,126389153,54.7078329,25.2766313,amenity:kindergarten,education,Vaikų lopšelis-darželis „Abadelė“,Šnipiškės,3.0,-1
way,126448269,54.7041729,25.2670837,amenity:fuel,transport,Neste,Šnipiškės,3.0,69
way,126482646,54.7332716,25.2511824,amenity:parking,transport,,Fabijoniškės,4.0,87
way,126554015,54.699611,25.2785836,amenity:place_of_worship,religion,Sentikių maldos namai,Šnipiškės,3.0,-1
way,127008583,54.7563308,25.2745258,landuse:industrial,work,Teva Baltics,Verkiai,1.0,29
way,127008584,54.7573316,25.2736681,landuse:industrial,work,Valentis,Verkiai,1.0,29
way,127030162,54.6855057,25.2597911,amenity:parking,transport,,Naujamiestis,17.0,67
way,127030163,54.6856867,25.2606483,amenity:parking,transport,,Naujamiestis,17.0,67
way,127263596,54.7352203,25.2605595,amenity:parking,transport,,Verkiai,1.0,176
way,127263597,54.7371466,25.2679695,amenity:parking,transport,,Verkiai,1.0,88
way,127353050,54.602258,25.1397332,landuse:industrial,work,,Paneriai,20.0,-1
way,127789698,54.7350711,25.2210138,amenity:parking,transport,,Pašilaičiai,7.0,100
way,127789995,54.7361439,25.2311249,amenity:fuel,transport,Neste,Pašilaičiai,7.0,72
way,127789996,54.7358481,25.23163,shop:car_repair,retail,Tanagra,Pašilaičiai,7.0,72
way,131475884,54.7059766,25.1601995,building:hotel,leisure,Villa Alicante viešbutis,Pilaitė,12.0,2
way,131492424,54.7063219,25.160191,amenity:parking,transport,,Pilaitė,12.0,2
way,131571137,54.7101432,25.1620535,amenity:fuel,transport,"EMSI, Pilaitė",Pilaitė,12.0,2
way,131583305,54.7354414,25.0825452,amenity:school,education,Čekoniškių pagrindinė mokykla,,,45
way,131597252,54.7316217,25.2354766,shop:supermarket,retail,Thomas Philipps,Pašilaičiai,7.0,72
way,131622616,54.6929934,25.3053889,amenity:restaurant,leisure,Sakwa,Antakalnis,13.0,104
way,134892969,54.7387086,25.2710234,amenity:parking,transport,,Verkiai,1.0,88
way,134987741,54.6973799,25.4461402,landuse:industrial,work,Vilnios TP,Naujoji Vilnia,14.0,-1
way,135189016,54.6689497,25.0967835,amenity:parking,transport,,Grigiškės,21.0,4
way,135259110,54.6934356,25.2157092,amenity:parking,transport,,Karoliniškės,10.0,73
way,135259111,54.6929492,25.2158241,amenity:parking,transport,,Karoliniškės,10.0,73
way,135259112,54.6906687,25.2120316,amenity:parking,transport,,Karoliniškės,10.0,79
way,135261519,54.731502,25.2463268,amenity:parking,transport,,Fabijoniškės,4.0,91
way,135262730,54.7335961,25.2524789,amenity:parking,transport,,Fabijoniškės,4.0,87
way,135262754,54.7312445,25.2705616,amenity:kindergarten,education,Vilniaus lopšelis-darželis „Gintarėlis“,Verkiai,1.0,151
way,135436256,54.7121428,25.251952,amenity:parking,transport,506 Garažų bendrija,Šeškinė,5.0,-1
way,135436270,54.7161675,25.2503109,shop:kiosk,retail,,Šeškinė,5.0,98
way,136114838,54.6808604,25.2646813,office:government,work,Via Lietuva,Naujamiestis,17.0,67
way,137133730,54.7305256,25.2781349,amenity:parking,transport,,Verkiai,1.0,-1
way,137133740,54.7299733,25.2789175,amenity:parking,transport,,Verkiai,1.0,-1
way,137133746,54.7333329,25.2784091,amenity:parking,transport,,Verkiai,1.0,-1
way,138279482,54.6793567,25.2580829,amenity:parking,transport,,Naujamiestis,17.0,67
way,138280216,54.6807112,25.2594468,office:government,work,Centrinė projektų valdymo agentūra,Naujamiestis,17.0,67
way,140987269,54.65199,25.2253727,shop:supermarket,retail,Norfa bazė,Vilkpėdė,18.0,107
way,143010312,54.6880287,25.3056799,amenity:parking,transport,,Antakalnis,13.0,-1
way,144523793,54.6839597,25.2733805,amenity:parking,transport,,Naujamiestis,17.0,-1
way,146478068,54.7416152,25.2944193,amenity:parking,transport,,Antakalnis,13.0,-1
way,146937438,54.7820004,25.273499,shop:mall,retail,Link Molėtų,,,7
way,146937467,54.7915357,25.2751738,amenity:parking,transport,,,,-1
way,146940984,54.6413086,25.1761843,amenity:parking,transport,,Paneriai,20.0,-1
way,147113207,54.6854181,25.2039174,shop:convenience,retail,,Karoliniškės,10.0,140
way,147113212,54.6849632,25.2048419,shop:supermarket,retail,Rimi,Karoliniškės,10.0,140
way,147411800,54.6895875,25.210783,shop:car_repair,retail,Martonas,Karoliniškės,10.0,79
way,147427643,54.7082749,25.3000125,amenity:parking,transport,,Žirmūnai,2.0,71
way,148498456,54.6718441,25.0897996,amenity:hospital,healthcare,Grigiškių palaikomojo gydymo ir slaugos ligoninė,Grigiškės,21.0,4
way,148508303,54.6928576,25.3534835,amenity:parking,transport,,Naujoji Vilnia,14.0,-1
way,148563009,54.6882044,25.2151211,office:company,work,Lietuvos radijo ir televizijos centras,Karoliniškės,10.0,180
way,148589612,54.7202468,25.3379728,amenity:parking,transport,,Antakalnis,13.0,-1
way,148831857,54.6529527,25.2722041,amenity:fuel,transport,Viada,Naujininkai,19.0,125
way,148856056,54.7369059,25.2372341,amenity:parking,transport,,Fabijoniškės,4.0,181
way,148856059,54.7377898,25.2380451,amenity:parking,transport,,Fabijoniškės,4.0,181
